province,district,municipality,year,registered_voters,attended_voters,valid_votes,anavatan,mhp,dsp,dtp,ip,chp,bbp,tkp,dp,sp,akp,btp,hyp,independent,ldp,odp,emep,m_illet,hakpar,bdp,hdp,turkpart_i,h_udapar,dyp,hkp,hepar,yurtp,vatanpart_is_i,iy_ipart_i,anap,atp,millet_partisi,genc_parti,ytp,shp
konya,cumra,cumra,2019,46539,41632,39773,NA,0,0,NA,NA,712,0,NA,159,2225,26922,136,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,9619,NA,NA,NA,NA,NA,NA
kutahya,altintas,altintas,2019,3916,3366,3164,NA,137,0,NA,NA,377,0,0,6,20,1024,52,NA,785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,763,NA,NA,NA,NA,NA,NA
kutahya,aslanapa,aslanapa,2019,1624,1506,1470,NA,652,0,NA,NA,26,218,0,0,15,557,2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
kutahya,domanic,domanic,2019,3601,3198,3074,NA,1047,0,NA,NA,908,0,0,0,38,915,5,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161,NA,NA,NA,NA,NA,NA
kutahya,domanic,cukurca,2019,1842,1749,1654,NA,602,0,NA,NA,117,0,0,0,14,920,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
kutahya,dumlupinar,dumlupinar,2019,1005,857,828,NA,262,0,NA,NA,272,0,0,0,3,289,2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
kutahya,emet,emet,2019,8318,7300,7019,NA,595,43,NA,NA,0,0,0,2325,286,3338,6,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,426,NA,NA,NA,NA,NA,NA
kutahya,gediz,gediz,2019,16719,14664,14162,NA,3311,0,NA,NA,0,0,0,287,45,6090,18,NA,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4320,NA,NA,NA,NA,NA,NA
kutahya,gediz,eskigediz,2019,2718,2511,2337,NA,912,0,NA,NA,731,0,0,0,9,681,4,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
kutahya,gediz,gokler,2019,1752,1637,1570,NA,733,0,NA,NA,0,209,0,0,2,391,15,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220,NA,NA,NA,NA,NA,NA
kutahya,gediz,yenikent,2019,1889,1828,1756,NA,987,0,NA,NA,0,0,0,0,7,756,6,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
kutahya,hisarcik,hisarcik,2019,3869,3497,3335,NA,108,0,NA,NA,0,0,0,0,40,2033,8,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1146,NA,NA,NA,NA,NA,NA
kutahya,merkez,kutahya merkez,2019,164087,142109,138025,NA,53393,136,NA,NA,35357,0,92,541,1874,44513,110,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,NA,NA,NA,NA,NA,NA
kutahya,merkez,seyitomer,2019,1376,1313,1267,NA,818,0,NA,NA,42,0,0,0,4,402,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
kutahya,pazarlar,pazarlar,2019,2689,2513,2407,NA,590,0,NA,NA,0,0,0,0,30,1745,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,NA
kutahya,simav,simav,2019,18726,16297,15675,NA,2280,0,NA,NA,594,0,0,982,135,6977,19,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4688,NA,NA,NA,NA,NA,NA
kutahya,simav,akdag,2019,1756,1702,1578,NA,741,0,NA,NA,0,0,0,0,9,821,7,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
kutahya,simav,demirci,2019,2290,2144,2051,NA,34,0,NA,NA,739,0,0,0,13,811,23,NA,431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
kutahya,simav,guney,2019,1334,1251,1188,NA,531,0,NA,NA,0,0,0,0,4,382,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,270,NA,NA,NA,NA,NA,NA
kutahya,simav,kusu,2019,1839,1757,1670,NA,563,0,NA,NA,0,0,0,0,9,1092,6,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
kutahya,simav,nasa,2019,1645,1553,1463,NA,133,0,NA,NA,0,456,0,0,9,849,16,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
kutahya,simav,citgol,2019,2786,2601,2493,NA,1138,0,NA,NA,0,0,0,0,23,1330,2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
kutahya,tavsanli,tavsanli,2019,52311,45373,43962,NA,2669,0,NA,NA,1389,0,0,112,19761,19969,62,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
kutahya,tavsanli,balikoy,2019,1586,1449,1364,NA,850,0,NA,NA,29,0,0,0,9,472,4,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
kutahya,tavsanli,kurucay,2019,1588,1497,1401,NA,505,0,NA,NA,39,0,0,0,37,818,2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
kutahya,tavsanli,tepecik,2019,2208,2086,2012,NA,117,0,NA,NA,13,0,0,0,1002,878,2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
kutahya,tavsanli,tuncbilek,2019,4332,4085,3924,NA,1906,0,NA,NA,64,0,0,0,233,1257,55,NA,409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
kutahya,cavdarhisar,cavdarhisar,2019,1689,1477,1367,NA,369,0,NA,NA,397,0,0,0,100,499,2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
kutahya,saphane,saphane,2019,2458,2227,2113,NA,158,0,NA,NA,796,0,0,15,7,1135,2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
kilis,elbeyli,elbeyli,2019,1355,1258,1226,NA,575,0,NA,NA,14,NA,0,NA,2,632,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
kilis,merkez,kilis merkez,2019,62657,51676,49802,NA,16224,170,NA,NA,0,NA,165,NA,1048,23538,254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8403,NA,NA,NA,NA,NA,NA
kilis,musabeyli,musabeyli,2019,660,636,623,NA,305,0,NA,NA,0,NA,0,NA,1,316,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
kilis,polateli,polateli,2019,715,665,655,NA,11,0,NA,NA,281,NA,0,NA,0,362,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
malatya,akcadag,akcadag,2019,27971,24677,23806,NA,0,0,NA,NA,7818,0,0,0,166,7195,572,NA,8055,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
malatya,arapgir,arapgir,2019,8699,7449,7165,NA,0,0,NA,NA,3793,291,0,0,35,3025,21,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
malatya,arguvan,arguvan,2019,7075,6310,6108,NA,0,1853,NA,NA,2899,0,6,0,18,917,1,NA,0,NA,NA,NA,NA,NA,NA,414,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
malatya,battalgazi,battalgazi,2019,200445,161630,154527,NA,0,0,NA,NA,0,2623,0,0,4310,108568,440,NA,0,NA,NA,NA,NA,NA,NA,3051,NA,NA,NA,NA,NA,NA,NA,35535,NA,NA,NA,NA,NA,NA
malatya,darende,darende,2019,21717,18483,17790,NA,0,0,NA,NA,0,8542,0,0,195,8823,230,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
malatya,doganyol,doganyol,2019,3417,2937,2795,NA,0,0,NA,NA,123,0,0,1172,27,1468,5,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
malatya,dogansehir,dogansehir,2019,29426,26395,25110,NA,0,0,NA,NA,11616,0,0,0,307,13130,57,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
malatya,hekimhan,hekimhan,2019,18868,16722,16008,NA,7680,0,NA,NA,8123,0,48,0,132,0,25,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
malatya,kale,kale,2019,4911,4238,4094,NA,0,0,NA,NA,0,783,0,1055,20,2196,24,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA
malatya,kuluncak,kuluncak,2019,7290,6443,6207,NA,2778,10,NA,NA,2300,652,0,0,0,0,42,NA,425,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
malatya,puturge,puturge,2019,11718,9465,9079,NA,0,0,NA,NA,0,0,0,0,3596,5431,52,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
malatya,yazihan,yazihan,2019,12664,11339,10853,NA,0,0,NA,NA,3477,0,0,0,125,6950,21,NA,0,NA,NA,NA,NA,NA,NA,280,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
malatya,yesilyurt,yesilyurt,2019,208015,168019,160746,NA,0,0,NA,NA,34398,3492,0,567,8611,102570,418,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,10690,NA,NA,NA,NA,NA,NA
manisa,ahmetli,ahmetli,2019,12853,11782,11171,NA,0,0,NA,NA,4182,0,0,2112,56,4773,15,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,33,0,NA,NA,NA,NA,NA,NA
manisa,akhisar,akhisar,2019,131496,115110,110100,NA,0,685,NA,NA,61001,0,0,0,1063,46645,258,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,448,0,NA,NA,NA,NA,NA,NA
manisa,alasehir,alasehir,2019,76218,69602,66340,NA,29908,0,NA,NA,33067,1875,0,634,437,0,179,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,240,0,NA,NA,NA,NA,NA,NA
manisa,demirci,demirci,2019,30339,27845,26266,NA,0,0,NA,NA,0,0,0,0,385,15522,113,NA,111,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,106,10029,NA,NA,NA,NA,NA,NA
manisa,golmarmara,golmarmara,2019,11495,10605,10090,NA,0,0,NA,NA,4733,0,0,0,19,5224,18,NA,78,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,18,0,NA,NA,NA,NA,NA,NA
manisa,gordes,gordes,2019,22838,21098,19576,NA,0,0,NA,NA,0,0,0,0,177,11851,102,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,156,7290,NA,NA,NA,NA,NA,NA
manisa,kirkagac,kirkagac,2019,29418,26357,24944,NA,0,0,NA,NA,7179,0,0,0,437,11031,745,NA,5443,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,109,0,NA,NA,NA,NA,NA,NA
manisa,kula,kula,2019,34553,31512,29415,NA,19373,0,NA,NA,0,416,0,0,263,0,96,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,206,9061,NA,NA,NA,NA,NA,NA
manisa,koprubasi,koprubasi,2019,10835,10140,9443,NA,0,0,NA,NA,0,0,0,0,51,4658,31,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,74,4629,NA,NA,NA,NA,NA,NA
manisa,salihli,salihli,2019,124338,109635,104932,NA,52614,0,NA,NA,50020,0,0,0,660,0,395,NA,704,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,539,0,NA,NA,NA,NA,NA,NA
manisa,sarigol,sarigol,2019,28449,26634,24940,NA,13040,0,NA,NA,11405,0,0,0,170,0,113,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,212,0,NA,NA,NA,NA,NA,NA
manisa,saruhanli,saruhanli,2019,42703,39013,36912,NA,0,0,NA,NA,20659,0,0,0,298,15637,109,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,209,0,NA,NA,NA,NA,NA,NA
manisa,selendi,selendi,2019,16135,15112,14089,NA,8631,0,NA,NA,0,0,0,0,87,0,54,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,151,5166,NA,NA,NA,NA,NA,NA
manisa,soma,soma,2019,79860,70235,67754,NA,0,0,NA,NA,20002,15688,152,0,1025,29754,512,NA,360,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,261,0,NA,NA,NA,NA,NA,NA
manisa,turgutlu,turgutlu,2019,118265,103283,99227,NA,36516,0,NA,NA,36932,22944,0,0,1341,0,912,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,582,0,NA,NA,NA,NA,NA,NA
manisa,yunusemre,yunusemre,2019,163360,140699,135063,NA,0,565,NA,NA,0,7175,424,1592,912,57875,362,NA,0,NA,NA,NA,NA,NA,NA,8062,NA,NA,NA,NA,NA,NA,242,57854,NA,NA,NA,NA,NA,NA
manisa,sehzadeler,sehzadeler,2019,120879,104253,98775,NA,0,482,NA,NA,0,0,236,2262,715,45676,253,NA,206,NA,NA,NA,NA,NA,NA,5070,NA,NA,NA,NA,NA,NA,240,43635,NA,NA,NA,NA,NA,NA
mardin,artuklu,artuklu,2019,103682,84261,79398,NA,NA,NA,NA,NA,1878,761,NA,1189,1021,42464,140,NA,0,NA,NA,NA,NA,NA,NA,30494,NA,NA,NA,NA,NA,NA,NA,1451,NA,NA,NA,NA,NA,NA
mardin,dargecit,dargecit,2019,16652,13823,13105,NA,NA,NA,NA,NA,126,0,NA,0,39,6630,11,NA,174,NA,NA,NA,NA,NA,NA,5966,NA,NA,NA,NA,NA,NA,NA,159,NA,NA,NA,NA,NA,NA
mardin,derik,derik,2019,35067,29806,28763,NA,NA,NA,NA,NA,576,0,NA,0,90,8080,41,NA,32,NA,NA,NA,NA,NA,NA,19944,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
mardin,kiziltepe,kiziltepe,2019,144543,116581,112473,NA,NA,NA,NA,NA,1788,0,NA,264,726,28764,112,NA,347,NA,NA,NA,NA,NA,NA,79239,NA,NA,NA,NA,NA,NA,NA,1233,NA,NA,NA,NA,NA,NA
mardin,mazidagi,mazidagi,2019,21047,18454,16983,NA,NA,NA,NA,NA,588,0,NA,0,314,6277,27,NA,0,NA,NA,NA,NA,NA,NA,9579,NA,NA,NA,NA,NA,NA,NA,198,NA,NA,NA,NA,NA,NA
mardin,midyat,midyat,2019,67078,50670,46801,NA,NA,NA,NA,NA,649,72,NA,252,509,27111,219,NA,1138,NA,NA,NA,NA,NA,NA,16262,NA,NA,NA,NA,NA,NA,NA,589,NA,NA,NA,NA,NA,NA
mardin,nusaybin,nusaybin,2019,62369,47833,44779,NA,NA,NA,NA,NA,1279,96,NA,0,252,8437,49,NA,0,NA,NA,NA,NA,NA,NA,34666,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
mardin,savur,savur,2019,16480,12986,12027,NA,NA,NA,NA,NA,183,28,NA,0,38,5009,130,NA,724,NA,NA,NA,NA,NA,NA,5775,NA,NA,NA,NA,NA,NA,NA,140,NA,NA,NA,NA,NA,NA
mardin,yesilli,yesilli,2019,8424,7212,6923,NA,NA,NA,NA,NA,0,0,NA,0,3376,3503,44,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
mardin,omerli,omerli,2019,9315,8276,7756,NA,NA,NA,NA,NA,47,12,NA,0,829,4629,8,NA,7,NA,NA,NA,NA,NA,NA,2171,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA
mersin,akdeniz,akdeniz,2019,175421,147314,139369,NA,0,329,NA,NA,39587,NA,246,5945,843,47891,273,NA,0,NA,NA,NA,NA,NA,NA,44010,NA,NA,NA,NA,NA,NA,245,0,NA,NA,NA,NA,NA,NA
mersin,anamur,anamur,2019,50354,45524,43683,NA,19545,61,NA,NA,15697,NA,0,654,142,0,42,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,7542,NA,NA,NA,NA,NA,NA
mersin,aydincik,aydincik,2019,8596,7999,7675,NA,0,28,NA,NA,2704,NA,0,0,22,3358,25,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,1538,NA,NA,NA,NA,NA,NA
mersin,bozyazi,bozyazi,2019,20090,18274,17502,NA,8210,48,NA,NA,1018,NA,0,0,47,0,34,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,8145,NA,NA,NA,NA,NA,NA
mersin,erdemli,erdemli,2019,101343,90677,87290,NA,36792,358,NA,NA,8147,NA,0,21451,753,0,210,NA,1041,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,141,18397,NA,NA,NA,NA,NA,NA
mersin,gulnar,gulnar,2019,20267,18558,17803,NA,8760,34,NA,NA,7840,NA,0,0,67,0,19,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,1083,NA,NA,NA,NA,NA,NA
mersin,mezitli,mezitli,2019,137834,112516,110340,NA,40353,317,NA,NA,62504,NA,279,1710,431,0,85,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,216,4445,NA,NA,NA,NA,NA,NA
mersin,mut,mut,2019,47159,42991,41443,NA,19274,110,NA,NA,8244,NA,297,0,276,0,61,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,13181,NA,NA,NA,NA,NA,NA
mersin,silifke,silifke,2019,91398,79942,76832,NA,33793,112,NA,NA,28695,NA,0,1728,172,0,56,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,166,12110,NA,NA,NA,NA,NA,NA
mersin,tarsus,tarsus,2019,236343,203483,196658,NA,81882,408,NA,NA,95335,NA,0,3962,946,0,320,NA,243,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,382,13180,NA,NA,NA,NA,NA,NA
mersin,toroslar,toroslar,2019,204621,170574,164375,NA,68505,438,NA,NA,62072,NA,312,3489,1556,0,258,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,409,27336,NA,NA,NA,NA,NA,NA
mersin,yenisehir,yenisehir,2019,182184,147817,144510,NA,0,421,NA,NA,91830,NA,329,2895,742,39808,113,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,451,7921,NA,NA,NA,NA,NA,NA
mersin,camliyayla,camliyayla,2019,7264,6715,6329,NA,3316,25,NA,NA,644,NA,0,200,16,0,12,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,18,2098,NA,NA,NA,NA,NA,NA
mugla,bodrum,bodrum,2019,129113,102717,99987,NA,0,409,NA,NA,45682,0,190,1968,152,15946,214,NA,207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,651,34568,NA,NA,NA,NA,NA,NA
mugla,dalaman,dalaman,2019,29527,26295,25482,NA,0,0,NA,NA,6321,156,0,3757,101,9658,145,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,5307,NA,NA,NA,NA,NA,NA
mugla,datca,datca,2019,17656,14451,13962,NA,5587,0,NA,NA,7757,59,0,0,29,0,32,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,393,NA,NA,NA,NA,NA,NA
mugla,fethiye,fethiye,2019,114395,97671,94895,NA,0,0,NA,NA,45281,0,218,0,436,42206,685,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,5797,NA,NA,NA,NA,NA,NA
mugla,kavaklidere,kavaklidere,2019,8432,7893,7237,NA,0,0,NA,NA,2117,0,0,0,72,4945,61,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,NA,NA,NA,NA,NA,NA
mugla,koycegiz,koycegiz,2019,27991,25048,23798,NA,0,0,NA,NA,11421,0,0,0,169,11682,293,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233,0,NA,NA,NA,NA,NA,NA
mugla,marmaris,marmaris,2019,68515,56151,54751,NA,0,10803,NA,NA,24464,0,0,0,192,19044,248,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
mugla,mentese,mentese,2019,82111,72149,68721,NA,0,1165,NA,NA,36991,0,292,988,508,20884,1604,NA,1169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5120,NA,NA,NA,NA,NA,NA
mugla,milas,milas,2019,107842,95681,92134,NA,0,456,NA,NA,47278,0,0,1715,434,41538,386,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,327,0,NA,NA,NA,NA,NA,NA
mugla,ortaca,ortaca,2019,36827,32328,30825,NA,11405,555,NA,NA,8801,0,228,8389,468,0,330,NA,501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148,0,NA,NA,NA,NA,NA,NA
mugla,seydikemer,seydikemer,2019,47824,44667,41979,NA,0,0,NA,NA,4741,0,0,602,179,21303,228,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121,14805,NA,NA,NA,NA,NA,NA
mugla,ula,ula,2019,20515,18476,17528,NA,0,0,NA,NA,7161,0,0,0,72,8145,173,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,1879,NA,NA,NA,NA,NA,NA
mugla,yatagan,yatagan,2019,35749,33111,31689,NA,0,0,NA,NA,12998,0,112,1805,153,16450,171,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
mus,bulanik,bulanik,2019,15853,12236,11432,NA,0,0,NA,NA,0,0,0,0,50,4381,34,NA,75,NA,NA,NA,NA,NA,NA,6294,NA,NA,NA,NA,NA,NA,0,598,NA,NA,NA,NA,NA,NA
mus,bulanik,elmakaya,2019,1523,1380,1314,NA,5,0,NA,NA,79,0,0,0,5,686,0,NA,0,NA,NA,NA,NA,NA,NA,539,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
mus,bulanik,erentepe,2019,2205,1796,1675,NA,11,0,NA,NA,675,0,0,0,8,212,0,NA,0,NA,NA,NA,NA,NA,NA,769,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
mus,bulanik,rustemgedik,2019,1500,1289,1224,NA,0,0,NA,NA,514,0,0,0,0,219,0,NA,0,NA,NA,NA,NA,NA,NA,491,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
mus,bulanik,saripinar,2019,1367,1266,1187,NA,6,0,NA,NA,322,0,0,0,3,403,0,NA,0,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,NA,NA,NA,0,415,NA,NA,NA,NA,NA,NA
mus,bulanik,uzgorur,2019,1363,1219,1135,NA,11,0,NA,NA,0,0,0,0,2,624,0,NA,0,NA,NA,NA,NA,NA,NA,498,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
mus,bulanik,yoncali,2019,1128,1052,1006,NA,0,0,NA,NA,325,0,0,0,2,389,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,290,NA,NA,NA,NA,NA,NA
mus,haskoy,haskoy,2019,7272,6031,5943,NA,2193,0,NA,NA,12,18,0,275,737,2638,2,NA,0,NA,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,NA,0,22,NA,NA,NA,NA,NA,NA
mus,haskoy,duzkisla,2019,1350,1125,1112,NA,323,0,NA,NA,28,252,0,0,2,451,0,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,56,NA,NA,NA,NA,NA,NA
mus,korkut,korkut,2019,2178,1960,1836,NA,266,0,NA,NA,108,0,0,0,6,1201,0,NA,0,NA,NA,NA,NA,NA,NA,255,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
mus,korkut,altinova,2019,1687,1523,1429,NA,0,0,NA,NA,0,0,0,0,6,634,0,NA,0,NA,NA,NA,NA,NA,NA,789,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
mus,malazgirt,malazgirt,2019,11966,9591,9159,NA,0,0,NA,NA,1829,0,0,0,27,3641,24,NA,0,NA,NA,NA,NA,NA,NA,3638,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
mus,malazgirt,konakkuran,2019,951,831,793,NA,4,0,NA,NA,0,0,0,0,382,243,0,NA,0,NA,NA,NA,NA,NA,NA,164,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA
mus,merkez,mus merkez,2019,62279,48245,45796,NA,0,166,NA,NA,386,0,39,0,486,15919,658,NA,12701,NA,NA,NA,NA,NA,NA,15381,NA,NA,NA,NA,NA,NA,60,0,NA,NA,NA,NA,NA,NA
